SaleID,DateSold,Address,City,State,Zip,Beds,Baths,SqFt,LotAcres,YearBuilt,SalePrice,PropertyType,Latitude,Longitude,AgentName,ListingOffice,DaysOnMarket
HS0012,2025-03-01,9395 Pine Ave,Burlington,VT,73699,3,2.5,1252,4.78,1960,166668,Single Family,44.480252,-73.22705,Taylor Brooks,Hearthstone Realty,136
HS0397,2024-11-15,5495 Ridge Blvd,Albany,NY,37100,3,2.7,3588,0.4,1939,409982,Multi-Family,42.674274,-73.796503,Taylor Brooks,Lakeside Properties,198
HS0534,2023-12-03,228 Park Rd,Phoenix,AZ,49438,3,2.8,2455,3.84,1920,425256,Multi-Family,33.562022,-112.029548,Morgan Patel,Lakeside Properties,203
HS0044,2021-10-30,5463 Willow Way,Phoenix,AZ,52840,2,3.0,1291,0.24,1953,134554,Mobile Home,33.520464,-112.145793,Jamie Rivera,Lakeside Properties,5
HS0043,2024-03-06,8851 Maple Ct,Portland,OR,87580,0,0.9,2855,6.5,2010,487677,Single Family,45.440353,-122.680256,Taylor Brooks,Prime Realty,67
HS0330,2025-01-17,3006 Forest St,Riverside,CA,79655,2,3.4,1084,2.19,2015,154314,Condo,33.954423,-117.368844,Alex Morgan,Lakeside Properties,134
HS0168,2021-09-14,6344 River Terrace,Columbus,OH,64568,4,2.1,1660,0.65,1960,219450,Townhouse,39.943767,-83.016263,Jordan Lee,Hearthstone Realty,182
HS0498,2020-07-08,2059 Lake St,Austin,TX,44018,3,1.9,1811,0.51,1988,289588,Single Family,30.31222,-97.720539,Morgan Patel,Urban Homes,14
HS0877,2023-08-21,8873 Willow Blvd,Columbus,OH,80215,2,2.3,2427,0.72,1942,322979,Multi-Family,39.952751,-82.960368,Jordan Lee,Summit Brokers,188
HS0598,2022-07-27,6576 Cedar Blvd,Riverside,CA,82938,4,2.4,1898,0.73,2002,236127,Single Family,34.002244,-117.464787,Morgan Patel,Hearthstone Realty,193
HS0757,2023-09-29,1122 Lake Ct,Phoenix,AZ,72050,1,1.7,387,1.48,1987,53996,Mobile Home,33.565301,-112.085798,Casey Nguyen,Hearthstone Realty,163
HS0101,2020-11-19,4086 Sunset Ct,Riverside,CA,78676,3,2.4,1208,1.87,1999,198124,Single Family,33.878162,-117.409237,Jamie Rivera,Summit Brokers,163
HS0427,2021-03-22,7087 Park Blvd,Riverside,CA,88134,2,1.3,3589,0.73,2004,457738,Single Family,33.960856,-117.357936,Dana Kim,Prime Realty,194
HS0179,2020-12-02,5014 Pine St,Burlington,VT,22255,4,3.1,2181,0.36,1901,273363,Single Family,44.411999,-73.294287,Jamie Rivera,Lakeside Properties,112
HS0445,2020-08-17,6158 Walnut Rd,Austin,TX,40958,4,3.3,2707,0.38,1910,423362,Single Family,30.249168,-97.716154,Logan Brown,Urban Homes,127
HS0417,2022-09-15,200 Cedar Terrace,Columbus,OH,54742,4,2.7,2231,1.91,1924,202481,Townhouse,40.01927,-83.039363,Morgan Patel,Lakeside Properties,122
HS0871,2024-06-09,3945 Lake Way,Portland,OR,79528,4,4.2,5392,1.26,1985,739043,Multi-Family,45.483666,-122.670353,Sam Carter,Lakeside Properties,154
HS0883,2024-06-29,9326 Cedar Rd,Austin,TX,53572,3,2.3,1567,1.72,1926,292475,Condo,30.170711,-97.76296,Logan Brown,Urban Homes,22
HS0681,2019-08-10,8748 Spruce Rd,Riverside,CA,35571,2,2.2,992,0.16,1974,159095,Townhouse,33.928281,-117.374275,Casey Nguyen,Lakeside Properties,168
HS0178,2023-07-22,2539 Birch Ln,Seattle,WA,91235,2,2.7,3585,0.29,2022,865473,Single Family,47.591322,-122.263315,Sam Carter,Summit Brokers,63
HS0396,2021-09-11,5699 Park Blvd,Madison,WI,21507,3,2.0,1084,1.71,1953,136216,Condo,43.089491,-89.354986,Logan Brown,Urban Homes,110
HS0912,2024-09-07,6214 View Terrace,Albany,NY,73249,2,1.6,1089,0.19,2015,101156,Townhouse,42.660629,-73.688093,Jamie Rivera,Lakeside Properties,110
HS0794,2025-03-04,7650 Walnut Rd,Springfield,IL,13746,3,1.9,2566,1.15,2018,275334,Single Family,39.829515,-89.533866,Jamie Rivera,Hearthstone Realty,111
HS0961,2019-01-24,2475 Spruce Terrace,Columbus,OH,56390,4,1.3,1889,3.19,1953,270830,Single Family,39.854244,-83.006097,Riley Smith,Prime Realty,105
HS0685,2024-09-18,4609 Ridge Terrace,Phoenix,AZ,11520,4,3.5,767,1.67,2016,133884,Condo,33.514919,-112.007947,Jordan Lee,Prime Realty,151
HS0384,2020-05-08,712 Highland Ct,Albany,NY,20286,2,2.2,1315,2.06,2011,160794,Single Family,42.58567,-73.721554,Jordan Lee,Summit Brokers,3
HS0957,2024-09-18,5689 Chestnut Rd,Burlington,VT,92040,2,1.4,3040,1.57,2024,335892,Single Family,44.399161,-73.234759,Sam Carter,Lakeside Properties,42
HS0752,2020-06-12,2401 Cedar Way,Austin,TX,15189,4,3.8,2778,0.42,2017,627038,Multi-Family,30.259285,-97.752293,Sam Carter,Hearthstone Realty,132
HS0258,2022-11-09,9383 Highland Ave,Madison,WI,23845,4,2.4,4533,1.53,2012,635986,Multi-Family,43.074311,-89.330589,Riley Smith,Hearthstone Realty,99
HS0539,2019-12-31,6282 Highland Ln,Phoenix,AZ,12717,4,3.3,1256,1.07,2016,135910,Condo,33.553584,-112.04418,Sam Carter,Urban Homes,68
HS0336,2023-02-27,2733 Park St,Springfield,IL,21939,3,1.8,1755,1.28,1928,199071,Single Family,39.860727,-89.700855,Jamie Rivera,Summit Brokers,10
HS0016,2021-10-15,6835 Ridge St,Phoenix,AZ,98259,2,2.2,1470,1.3,1913,204936,Townhouse,33.377631,-112.095032,Jordan Lee,Urban Homes,138
HS0325,2021-08-01,8530 Chestnut Ln,Riverside,CA,29692,2,2.7,1953,0.73,1984,239027,Townhouse,33.93477,-117.29101,Riley Smith,Hearthstone Realty,185
HS0759,2020-10-20,1614 Sunset Terrace,Springfield,IL,48915,1,1.3,1526,1.31,1988,139081,Single Family,39.713443,-89.685627,Riley Smith,Hearthstone Realty,178
HS0223,2019-11-12,4503 Cedar St,Madison,WI,53910,1,2.4,894,6.05,1973,138075,Condo,43.030413,-89.38324,Sam Carter,Lakeside Properties,131
HS0180,2022-02-22,9370 Cedar St,Columbus,OH,40115,3,1.9,1667,0.12,1909,184348,Single Family,40.043301,-82.948309,Dana Kim,Summit Brokers,169
HS0984,2022-09-08,1653 Park Rd,Riverside,CA,90611,4,2.3,1661,1.06,1938,275047,Townhouse,33.999294,-117.345254,Sam Carter,Summit Brokers,134
HS0023,2024-12-06,5818 Pine Ln,Madison,WI,58434,4,2.8,591,0.41,1978,96083,Condo,43.055263,-89.373394,Alex Morgan,Summit Brokers,77
HS0357,2019-05-24,5168 Birch Ln,Phoenix,AZ,47247,3,2.1,1236,1.26,1903,190868,Townhouse,33.472415,-112.102469,Morgan Patel,Hearthstone Realty,122
HS0667,2023-03-19,255 Oak Rd,Riverside,CA,10947,2,1.9,3213,0.14,1900,388216,Single Family,33.887254,-117.502384,Logan Brown,Summit Brokers,195
HS0862,2024-09-12,4676 Cedar Ln,Portland,OR,48974,1,1.4,4287,0.87,1974,767644,Multi-Family,45.53698,-122.662062,Riley Smith,Hearthstone Realty,83
HS0341,2023-03-25,4921 Hill Ave,Seattle,WA,77277,5,3.5,1864,1.39,1956,380147,Single Family,47.570368,-122.324247,Logan Brown,Lakeside Properties,198
HS0432,2024-03-11,9021 Birch Blvd,Columbus,OH,96849,4,2.9,1070,0.47,1976,107063,Single Family,39.952361,-83.076231,Morgan Patel,Summit Brokers,25
HS0552,2023-04-12,7523 Hill Blvd,Springfield,IL,37704,3,3.0,1592,0.34,1970,195280,Townhouse,39.816053,-89.576773,Jamie Rivera,Lakeside Properties,66
HS0834,2024-05-28,451 Oak St,Burlington,VT,35712,3,2.0,1534,0.61,1970,187700,Townhouse,44.458541,-73.17356,Alex Morgan,Lakeside Properties,197
HS0204,2022-01-02,8908 Spruce Blvd,Burlington,VT,69942,4,3.2,3749,1.38,1914,464252,Single Family,44.467152,-73.249887,Dana Kim,Hearthstone Realty,139
HS0631,2022-08-28,8288 Lake Terrace,Springfield,IL,39555,2,2.1,987,3.14,1938,81462,Condo,39.850202,-89.731744,Logan Brown,Prime Realty,146
HS0094,2022-10-23,9290 View St,Phoenix,AZ,89822,2,2.5,1095,0.42,2017,157552,Townhouse,33.472349,-112.057317,Morgan Patel,Prime Realty,47
HS0559,2020-03-11,7554 Ridge Rd,Portland,OR,54739,2,1.6,1367,0.21,1933,172375,Mobile Home,45.571946,-122.615872,Riley Smith,Summit Brokers,5
HS0069,2023-08-10,5754 Hill Ct,Austin,TX,69682,2,2.5,1375,0.87,1929,256038,Condo,30.242864,-97.676378,Alex Morgan,Hearthstone Realty,191
HS0623,2021-04-11,8206 Forest Rd,Austin,TX,86177,4,3.0,2494,2.27,2014,520505,Single Family,30.265713,-97.770406,Sam Carter,Urban Homes,102
HS0285,2025-05-19,7009 Walnut Ave,Austin,TX,27368,4,3.1,1826,0.54,1961,266487,Multi-Family,30.225585,-97.853558,Sam Carter,Urban Homes,157
HS0845,2023-01-21,4698 Chestnut Ave,Springfield,IL,42759,0,1.7,2998,0.23,1935,387318,Single Family,39.750247,-89.640263,Casey Nguyen,Hearthstone Realty,201
HS0435,2022-04-19,5089 Sunset Terrace,Portland,OR,21703,2,2.5,1962,0.68,2009,260051,Townhouse,45.409195,-122.682505,Alex Morgan,Hearthstone Realty,141
HS0154,2024-02-23,8690 Forest Blvd,Seattle,WA,76088,2,1.0,3177,2.14,1993,802783,Single Family,47.557851,-122.334486,Casey Nguyen,Urban Homes,4
HS0076,2023-06-10,8016 Cedar Ln,Phoenix,AZ,59986,2,3.0,2803,0.78,2025,336035,Single Family,33.477228,-112.058437,Casey Nguyen,Prime Realty,145
HS0731,2023-04-25,2423 Maple Ln,Phoenix,AZ,13145,2,2.5,875,3.1,1928,104009,Condo,33.415789,-112.154255,Jamie Rivera,Lakeside Properties,44
HS0447,2023-11-16,7902 Spruce Way,Phoenix,AZ,79798,1,2.0,1608,0.97,2011,197517,Single Family,33.41559,-112.110645,Alex Morgan,Hearthstone Realty,205
HS0189,2024-05-16,5499 Ridge Terrace,Phoenix,AZ,66441,4,2.8,2374,2.12,1925,379383,Multi-Family,33.488545,-112.102022,Morgan Patel,Urban Homes,102
HS0272,2024-08-11,7698 Cedar Way,Albany,NY,17035,3,2.4,2990,0.71,1924,368558,Single Family,42.692597,-73.837016,Jamie Rivera,Lakeside Properties,136
HS0237,2022-02-19,667 View Ln,Madison,WI,94840,2,1.7,2157,0.41,1911,220832,Single Family,43.097103,-89.469473,Riley Smith,Urban Homes,108
HS0488,2022-08-04,8945 Walnut Rd,Austin,TX,25923,2,2.0,4173,1.56,2018,859268,Multi-Family,30.290874,-97.756482,Taylor Brooks,Prime Realty,190
HS0118,2019-12-17,9521 Birch Blvd,Seattle,WA,48177,2,1.4,539,2.87,1923,112349,Condo,47.630866,-122.322858,Dana Kim,Hearthstone Realty,18
HS0944,2020-11-23,8481 Ridge Ct,Phoenix,AZ,26260,2,2.3,1517,0.41,1914,175868,Townhouse,33.491527,-112.158749,Morgan Patel,Lakeside Properties,169
HS0513,2024-06-27,5934 Forest Ct,Phoenix,AZ,73508,1,2.5,3383,2.02,1932,533710,Single Family,33.448394,-112.019833,Sam Carter,Urban Homes,161
HS0826,2020-10-25,6287 Elm Ln,Austin,TX,35653,1,1.1,2167,1.93,1994,466693,Single Family,30.348139,-97.722309,Riley Smith,Summit Brokers,208
HS0592,2022-08-03,6772 Walnut St,Albany,NY,90540,2,1.2,2383,0.2,1912,243389,Single Family,42.607961,-73.730519,Taylor Brooks,Lakeside Properties,83
HS0127,2023-05-05,6112 Park Terrace,Seattle,WA,95139,3,2.1,2245,2.84,1966,573967,Single Family,47.538727,-122.302825,Dana Kim,Prime Realty,68
HS0117,2024-08-09,4820 Birch Rd,Riverside,CA,25970,3,2.3,1194,1.22,1914,149287,Single Family,33.877099,-117.436122,Logan Brown,Summit Brokers,5
HS0474,2021-10-07,6845 River Way,Riverside,CA,38369,1,1.9,2058,1.17,1994,229843,Townhouse,33.98903,-117.498697,Jordan Lee,Hearthstone Realty,112
HS0694,2021-07-13,9084 Sunset Ave,Riverside,CA,53169,4,2.3,1375,0.26,2002,175061,Single Family,34.01273,-117.303732,Casey Nguyen,Prime Realty,26
HS0058,2023-08-01,3504 Willow Rd,Riverside,CA,96563,3,2.4,1187,1.49,1900,207004,Single Family,33.964505,-117.39557,Sam Carter,Summit Brokers,121
HS0864,2020-03-10,4816 Chestnut Way,Riverside,CA,67529,2,1.6,631,0.52,1996,106908,Mobile Home,33.910483,-117.426782,Jordan Lee,Hearthstone Realty,37
HS0913,2024-11-16,9561 Park St,Albany,NY,31499,2,2.2,960,1.95,2020,91859,Mobile Home,42.686231,-73.667665,Jordan Lee,Summit Brokers,193
HS0370,2023-03-28,2161 Forest Ln,Riverside,CA,51515,3,2.3,1853,0.27,1902,210554,Townhouse,33.905112,-117.444058,Morgan Patel,Urban Homes,65
HS0269,2025-06-01,2392 Maple Way,Columbus,OH,48745,2,2.1,1760,3.01,1974,263466,Townhouse,39.951823,-83.045928,Jordan Lee,Hearthstone Realty,186
HS0047,2022-05-20,520 Spruce Ct,Portland,OR,61990,5,3.8,2075,0.9,1989,296986,Single Family,45.480778,-122.66462,Logan Brown,Prime Realty,204
HS0350,2020-07-04,3963 Meadow Ct,Albany,NY,59923,2,1.9,1979,2.51,1963,244963,Single Family,42.580041,-73.756804,Dana Kim,Summit Brokers,185
HS0196,2020-11-04,7512 Hill Ave,Austin,TX,49356,3,2.7,1412,2.3,1986,235935,Condo,30.328583,-97.803582,Jordan Lee,Summit Brokers,45
HS1000,2021-09-04,8602 Park St,Portland,OR,88861,3,3.0,1407,2.13,1997,215788,Single Family,45.425593,-122.708233,Morgan Patel,Summit Brokers,173
HS0835,2022-12-11,2151 Sunset Ct,Phoenix,AZ,82029,1,1.7,943,2.5,1947,125697,Mobile Home,33.498386,-112.118908,Jordan Lee,Hearthstone Realty,112
HS0737,2020-03-27,1529 Birch Terrace,Burlington,VT,10375,3,1.3,1817,8.27,1917,193073,Single Family,44.477643,-73.112257,Alex Morgan,Hearthstone Realty,93
HS0264,2020-01-06,7408 Walnut Way,Portland,OR,86923,3,3.1,1666,0.65,1988,360596,Townhouse,45.459915,-122.658782,Casey Nguyen,Prime Realty,99
HS0444,2020-12-16,8383 Pine Rd,Madison,WI,43036,2,2.7,1437,0.6,1914,146955,Single Family,43.132086,-89.391495,Logan Brown,Urban Homes,169
HS0676,2019-09-11,9802 Willow Ave,Columbus,OH,85083,4,3.3,1660,0.52,1939,172969,Townhouse,39.85803,-83.014668,Logan Brown,Summit Brokers,49
HS0305,2021-06-13,2711 Sunset Ct,Seattle,WA,22051,3,2.6,2440,0.09,1937,537050,Single Family,47.665898,-122.348945,Logan Brown,Summit Brokers,122
HS0342,2021-06-21,5665 Ridge Way,Burlington,VT,86916,3,2.8,1166,1.02,2000,131784,Single Family,44.566117,-73.221645,Jordan Lee,Hearthstone Realty,106
HS0967,2020-07-28,7773 Birch Way,Columbus,OH,57474,3,1.7,1716,0.67,1902,165863,Townhouse,40.073118,-83.045748,Jamie Rivera,Lakeside Properties,110
HS0150,2025-07-31,7949 Willow Ln,Albany,NY,80592,2,2.0,2486,3.06,1978,258270,Single Family,42.669736,-73.733362,Jordan Lee,Urban Homes,13
HS0125,2023-11-30,1039 Pine Ct,Albany,NY,57619,4,2.7,1449,2.43,1986,135816,Townhouse,42.582342,-73.731148,Alex Morgan,Urban Homes,18
HS0787,2023-02-19,3770 Oak St,Springfield,IL,28184,5,3.6,1412,2.46,1992,110705,Single Family,39.76884,-89.730771,Dana Kim,Prime Realty,177
HS0051,2025-03-24,5676 Chestnut Rd,Albany,NY,82848,1,1.5,1214,2.54,1962,137292,Condo,42.640639,-73.713501,Jordan Lee,Lakeside Properties,166
HS0354,2021-12-31,7011 View Ct,Columbus,OH,19351,1,0.8,1153,0.34,1937,99729,Single Family,39.995169,-83.05624,Logan Brown,Lakeside Properties,70
HS0928,2024-10-06,3113 Chestnut Ave,Springfield,IL,66811,4,3.7,643,1.5,1978,58242,Mobile Home,39.786846,-89.765802,Dana Kim,Urban Homes,178
HS0143,2024-04-29,2762 Park Rd,Columbus,OH,87820,3,2.7,1086,0.67,1938,161598,Condo,40.021649,-83.070875,Alex Morgan,Hearthstone Realty,85
HS0471,2020-08-16,3984 Sunset Ln,Riverside,CA,59221,4,2.7,2115,0.27,1955,361307,Single Family,33.91369,-117.508016,Jordan Lee,Summit Brokers,117
HS0400,2023-03-12,9870 Birch Ln,Burlington,VT,13418,0,1.2,2222,5.8,1960,361957,Townhouse,44.473244,-73.150922,Taylor Brooks,Lakeside Properties,126
HS0626,2024-10-01,504 Walnut Way,Phoenix,AZ,40643,3,1.9,1717,1.22,1964,179920,Single Family,33.444447,-112.102956,Dana Kim,Prime Realty,202
HS0321,2023-01-09,2399 Ridge Blvd,Seattle,WA,33480,2,1.9,2542,2.13,1961,416598,Townhouse,47.602923,-122.233015,Alex Morgan,Urban Homes,195
HS0020,2021-08-21,8338 River Blvd,Austin,TX,17455,2,2.7,2816,2.12,2010,585176,Single Family,30.33734,-97.813193,Riley Smith,Prime Realty,146
HS0810,2022-05-18,9339 Sunset Terrace,Madison,WI,85781,2,1.9,1295,1.02,1925,206488,Single Family,43.084033,-89.423516,Casey Nguyen,Prime Realty,77
HS0791,2022-10-26,1378 Pine Way,Burlington,VT,17899,3,3.1,1784,0.68,1913,206687,Single Family,44.380797,-73.274594,Jordan Lee,Summit Brokers,195
HS0809,2021-12-06,3685 Oak Way,Albany,NY,56482,2,1.3,801,1.29,1912,111239,Mobile Home,42.549578,-73.701652,Casey Nguyen,Summit Brokers,80
HS0408,2021-01-10,2756 Elm Blvd,Madison,WI,16725,3,2.2,1431,0.62,1936,214647,Mobile Home,43.082965,-89.385635,Jamie Rivera,Urban Homes,52
HS0538,2019-12-12,7497 Forest Blvd,Columbus,OH,44167,4,3.0,1849,0.31,1925,168279,Townhouse,40.045986,-82.903936,Riley Smith,Hearthstone Realty,47
HS0621,2024-09-12,8873 Spruce Blvd,Burlington,VT,52949,3,2.4,4732,12.2,2008,596628,Multi-Family,44.405285,-73.207591,Logan Brown,Lakeside Properties,54
HS0039,2022-10-07,4643 River Way,Burlington,VT,92149,3,3.3,2330,2.29,1934,325809,Single Family,44.528301,-73.243528,Morgan Patel,Summit Brokers,21
HS0176,2024-06-02,1213 Elm St,Burlington,VT,38668,3,2.9,973,0.32,2019,145982,Condo,44.491032,-73.249814,Sam Carter,Prime Realty,2
HS0246,2019-10-05,3999 Lake Terrace,Riverside,CA,32005,2,2.4,1084,0.75,1931,171458,Single Family,33.95665,-117.370403,Morgan Patel,Hearthstone Realty,202
HS0829,2025-01-23,6262 Pine Ave,Phoenix,AZ,26671,1,2.0,3559,0.38,1976,589339,Single Family,33.407326,-112.082491,Morgan Patel,Prime Realty,58
HS0668,2021-09-08,8061 Forest Terrace,Albany,NY,89216,3,3.2,820,2.65,2004,79752,Mobile Home,42.629718,-73.746916,Morgan Patel,Lakeside Properties,97
HS0755,2019-09-22,7716 Cedar Ave,Seattle,WA,33628,3,2.0,1294,0.63,1942,254803,Single Family,47.618589,-122.252035,Morgan Patel,Hearthstone Realty,155
HS0859,2025-03-31,2835 Pine Blvd,Springfield,IL,77488,3,1.7,3346,0.87,1951,268668,Single Family,39.8421,-89.762384,Jordan Lee,Hearthstone Realty,31
HS0155,2023-06-30,4933 Highland Ln,Columbus,OH,33002,2,3.4,3847,0.98,1911,471893,Single Family,39.917384,-82.996917,Jamie Rivera,Urban Homes,36
HS0288,2024-07-06,2535 Meadow St,Phoenix,AZ,11526,4,2.6,5678,1.44,1909,600863,Multi-Family,33.391214,-112.068572,Morgan Patel,Urban Homes,85
HS0603,2019-09-25,9424 River Way,Albany,NY,32344,4,3.9,647,11.18,1922,66362,Condo,42.640288,-73.726415,Logan Brown,Urban Homes,191
HS0570,2020-02-22,4482 Elm Ave,Seattle,WA,16608,3,2.3,3153,0.48,1913,797189,Single Family,47.665837,-122.394993,Dana Kim,Prime Realty,130
HS0744,2021-09-08,7050 Willow Rd,Columbus,OH,24208,1,0.8,1855,0.78,1903,251490,Townhouse,39.961959,-83.04754,Casey Nguyen,Urban Homes,139
HS0018,2023-05-19,2824 Sunset Way,Burlington,VT,73092,5,2.3,1710,0.97,1900,177136,Single Family,44.478912,-73.088938,Casey Nguyen,Lakeside Properties,74
HS0128,2023-12-29,7411 Willow Rd,Albany,NY,74382,1,1.5,2106,2.9,2015,307132,Single Family,42.626736,-73.685733,Jamie Rivera,Hearthstone Realty,171
HS0323,2025-08-04,1791 River Rd,Columbus,OH,44513,5,2.9,942,2.88,1946,129112,Condo,39.939295,-82.991811,Jamie Rivera,Summit Brokers,65
HS0256,2021-11-22,3571 Willow Blvd,Madison,WI,15593,2,2.0,2405,2.35,1976,351381,Single Family,43.040923,-89.349702,Morgan Patel,Prime Realty,23
HS0658,2024-07-05,2338 Forest Ln,Columbus,OH,30280,2,3.1,1058,0.62,1947,159655,Townhouse,39.977423,-83.088993,Riley Smith,Lakeside Properties,102
HS0965,2022-09-04,5417 Sunset Blvd,Riverside,CA,29715,2,1.0,4064,1.11,1931,720753,Single Family,33.85633,-117.351699,Logan Brown,Summit Brokers,196
HS0191,2020-09-23,3534 Ridge Rd,Austin,TX,19064,3,2.3,2287,1.57,1932,312822,Single Family,30.328429,-97.66193,Riley Smith,Lakeside Properties,19
HS0116,2025-02-25,7840 Elm Way,Albany,NY,68799,0,1.2,3728,2.67,1919,509574,Single Family,42.560556,-73.820179,Logan Brown,Summit Brokers,109
HS0617,2025-07-26,210 Lake St,Madison,WI,19664,1,1.9,2821,0.15,1924,406276,Single Family,43.102533,-89.405396,Morgan Patel,Prime Realty,8
HS0607,2022-10-01,2794 Hill Rd,Burlington,VT,18237,3,2.2,3545,2.91,1903,584728,Single Family,44.535582,-73.239865,Casey Nguyen,Urban Homes,28
HS0181,2025-05-10,3038 Hill St,Springfield,IL,37152,3,1.2,3949,0.51,1930,421354,Single Family,39.758988,-89.651097,Riley Smith,Summit Brokers,85
HS0302,2024-10-05,9740 Meadow Ln,Columbus,OH,35362,1,3.1,1980,0.22,1922,294760,Single Family,39.973887,-82.975415,Jamie Rivera,Lakeside Properties,11
HS0760,2022-07-20,6475 Maple Ln,Portland,OR,20198,2,2.1,942,0.96,2020,130097,Mobile Home,45.512447,-122.701107,Alex Morgan,Urban Homes,118
HS0713,2022-01-07,3891 Birch Terrace,Albany,NY,65846,5,3.1,3191,0.43,1914,501742,Single Family,42.652897,-73.713266,Morgan Patel,Hearthstone Realty,90
HS0724,2025-07-17,5924 Birch Rd,Springfield,IL,33165,2,2.3,1066,0.3,1999,143003,Mobile Home,39.680833,-89.791716,Jamie Rivera,Lakeside Properties,168
HS0686,2025-05-29,9481 Forest Rd,Portland,OR,22393,1,1.4,593,2.33,1938,94115,Condo,45.532145,-122.631192,Taylor Brooks,Prime Realty,84
HS0980,2019-04-16,2760 Maple Way,Riverside,CA,36748,3,2.3,908,0.11,1903,141981,Condo,33.903128,-117.412768,Morgan Patel,Prime Realty,121
HS0518,2022-03-11,1013 Park Rd,Seattle,WA,74840,4,4.0,3306,1.78,2025,751914,Single Family,47.537909,-122.339548,Morgan Patel,Prime Realty,8
HS0985,2023-04-27,9556 Chestnut Blvd,Seattle,WA,52984,2,2.4,3351,0.36,1904,684056,Multi-Family,47.639681,-122.298849,Alex Morgan,Urban Homes,47
HS0046,2020-04-14,7858 Cedar Ln,Madison,WI,70952,3,2.6,1291,1.94,1995,183730,Condo,43.179752,-89.498804,Taylor Brooks,Hearthstone Realty,28
HS0910,2022-10-02,9336 Park St,Columbus,OH,52253,3,3.2,1181,4.23,1960,148275,Single Family,39.839434,-82.964592,Morgan Patel,Prime Realty,48
HS0158,2024-04-12,3718 Birch Blvd,Portland,OR,72676,4,3.5,951,1.89,2016,191215,Condo,45.57097,-122.66512,Dana Kim,Urban Homes,196
HS0852,2022-07-06,2726 Lake St,Springfield,IL,48125,2,2.5,1570,0.8,2003,157829,Condo,39.797698,-89.720447,Dana Kim,Summit Brokers,201
HS0172,2020-02-08,4737 Park Way,Columbus,OH,79946,2,2.5,2758,1.41,1959,330437,Multi-Family,40.065619,-83.005779,Sam Carter,Hearthstone Realty,53
HS0017,2025-01-23,2396 Sunset Blvd,Austin,TX,46509,1,1.8,2736,0.85,1983,510795,Single Family,30.220047,-97.672902,Alex Morgan,Prime Realty,193
HS0512,2025-07-11,3381 View Ct,Columbus,OH,26090,2,3.0,2080,0.39,1991,222201,Single Family,39.978128,-83.045696,Logan Brown,Hearthstone Realty,194
HS0049,2022-01-04,2606 Sunset Blvd,Austin,TX,78386,3,2.1,1847,2.4,2005,387984,Single Family,30.177816,-97.804129,Morgan Patel,Urban Homes,23
HS0972,2022-06-17,8822 Ridge Ln,Columbus,OH,85292,0,2.4,2313,6.47,1926,257855,Townhouse,39.941227,-82.992341,Taylor Brooks,Prime Realty,7
HS0941,2024-03-04,606 Willow Way,Riverside,CA,70187,2,2.1,2370,7.08,2024,417269,Townhouse,33.998553,-117.402919,Dana Kim,Prime Realty,206
HS0516,2025-03-30,7151 Cedar Ct,Springfield,IL,68997,3,2.6,2336,0.4,1922,210855,Single Family,39.836894,-89.626342,Casey Nguyen,Urban Homes,126
HS0953,2021-04-30,4454 Meadow Rd,Springfield,IL,21974,1,1.4,2087,2.16,1907,226885,Single Family,39.801622,-89.63783,Jordan Lee,Urban Homes,150
HS0481,2020-05-17,8350 Sunset Rd,Albany,NY,17138,3,2.9,1135,0.17,2006,106560,Single Family,42.727982,-73.790808,Sam Carter,Summit Brokers,174
HS0284,2023-06-28,2893 Hill Terrace,Madison,WI,67372,2,0.9,4180,0.21,1951,616175,Single Family,42.99404,-89.356448,Sam Carter,Hearthstone Realty,99
HS0719,2021-02-18,8355 Maple Blvd,Seattle,WA,88532,4,4.0,491,0.23,1907,99026,Mobile Home,47.569537,-122.36559,Riley Smith,Lakeside Properties,176
HS0878,2022-05-19,323 Oak St,Burlington,VT,79016,2,2.5,1545,1.04,1936,163425,Single Family,44.508877,-73.123774,Alex Morgan,Urban Homes,162
HS0226,2024-10-13,5341 Chestnut Ave,Phoenix,AZ,84912,2,2.3,2816,2.09,2002,423542,Single Family,33.457451,-112.138842,Alex Morgan,Lakeside Properties,18
HS0027,2023-07-23,753 Lake Ln,Columbus,OH,99399,3,2.9,1116,0.39,2011,119954,Condo,39.999699,-82.935381,Logan Brown,Urban Homes,61
HS0955,2021-03-08,9756 Willow Way,Seattle,WA,49316,0,1.4,475,1.26,1956,109363,Condo,47.615205,-122.368666,Logan Brown,Summit Brokers,194
HS0438,2024-02-11,357 Elm Way,Riverside,CA,96235,3,3.6,1738,2.26,1953,302214,Condo,33.97299,-117.492584,Logan Brown,Lakeside Properties,160
HS0952,2021-09-30,8910 Pine St,Seattle,WA,68541,3,3.2,1214,1.14,1923,237761,Townhouse,47.59068,-122.40949,Jordan Lee,Lakeside Properties,46
HS0365,2021-10-21,5510 Pine Blvd,Springfield,IL,17345,3,1.9,2381,0.76,1924,204430,Single Family,39.725843,-89.700705,Riley Smith,Prime Realty,32
HS0230,2020-06-19,7611 Pine Ave,Columbus,OH,76247,2,1.9,1347,0.43,1955,134190,Condo,40.044695,-82.979066,Jordan Lee,Hearthstone Realty,67
HS0038,2024-04-28,8802 Meadow Terrace,Austin,TX,68008,3,2.1,3747,1.97,1920,535832,Single Family,30.269479,-97.77568,Sam Carter,Hearthstone Realty,193
